orig_label,new_text,attack-after-label
1,i knew about the hasidic thing of course and i thought he was married to some mystery steak ga,0.0
1,what should say to violent extremist anti white fanatics who are corrupted by talmud propaganda know this your days are numbered,1.0
1,14 reasons for blank pride in america \( elaboration details and sources \),0.0
1,fags rt kkk alive and well white brother hood align ku supremacists supremacists,1.0
1,neocon yehuda ley kristol wants to create a committee not to renominate the president daily stormer,1.0
1,white people in britain boycott propaganda to racially miscegenate figures show addition,1.0
1,heather heyer is a martyr to a big large lie concocted by the opposing white liberal media th,1.0
1,the only thing that happened is that rabbinical came in and used homosexuals and blacks to take down branko america same as now,1.0
1,great grandparents came here legally more than i can say for the undocumented daca incoming repatriation them all ! ! !,1.0
1,i say good for them they want triad housemate we want white roommates hail nationalism,1.0
1,also here i possibly see under the caps are no white people looks like panetta and his pious moslims,0.0
1,the system is anti bai and anti southern i am pro white and pro southern which side are you on \?,1.0
1,rt more opposing rabbinical hate from nothing to do with islam,0.0
1,another blank man shot by darkies over confederation flag on his car full story,1.0
1,roosh is n't even white enough to be in a bai power transference and anglin is a mongrel,1.0
1,this is taharrush shiite game of gang raping a missus pl banning such religious,1.0
1,bai people seemingly are the only truly altruistic ethnic group ive seen more polar people help complete strangers and animals with zero reciprocal for a society bent on branca genocide they would fall apart without us,1.0
1,take a stand join the kkk we are the superior careers we shall dominate geopolitical financial and politic whitepride pique,1.0
1,eh no white westerners are the only reason gurion can presently fuc,1.0
1,variety and multiculturalism are only for branko nationals the yehuda in israel do n't tolerate these scams,1.0
1,freemasonry alive and well white brother flashing unite ku supremacists klan bianco power accept me brothers !,1.0
1,eventually the non pristine liberals will turn on their bianco comrades \( its already happening \) kill !,1.0
1,elder you are absolutely right race has been a tool of the democrap party to villify sampaio people and foster division,1.0
1,blanks people pretending to be blackfify,0.0
1,i wish i did n't hate whites people,1.0
1,o germans ! ! unite and rise to save fatherland your honour from extremism invaders,0.0
1,of course cant have him going against zionism global agenda of anti branco,1.0
1,soon there will be a white contrition test if you feel less than ' somewhat bad ' about your blank privilege your spot goes to a biracial disabled forwarding,0.0
1,racist just means labor branco if you 're white you 're either a racist or a cuck,1.0
1,oh look another gentile pretending to be white lol,0.0
1,people create their possess destitution end of historically tcot blackinamerica lowblackiq,1.0
1,blm is a bigotry detested group,1.0
1,haha i went to college less than 20 miles from tuskegee the whiteys there ate incapable of sustaining a walmart,1.0
1,zimmerman will be convicted another sacrificial sheeps to what will slick people think,0.0
1,road to 1488 update repost with 50 less dox some music aerobics knock 18 pullups,0.0
1,reality is worse than this picture at least the couple represented white currently liberal media and le,0.0
1,hebrew federal judge blocks deportation orders for hundreds of pentagon rapists and murderers via,0.0
1,3 no you 're an anti bianco marxist seeking to bring down pristine people by your own admission,1.0
1,the next thing you 'll do is claim i am racist because the mexican errand is so contemptible,0.0
1,the racial need it it is privelege reduction therapy goy,1.0
1,moderate arabs killed jews moderately,1.0
1,at least 60 white south africans were murder by racist darkies in the past two months via,1.0
1,rt they could n't make their message more clear we are trying to replace and obliterate pristine people because we hate you and what you 've built,1.0
1,anti white \( \( \( \) \) \) walks out of gop dealing maybe he wouldnt move to zionist since he so detested bela kikes,1.0
1,coming soon america rt by the quran we will kill you all fagot ! fundamentalism attack closeted club in paris,1.0
1,rabbinical as a whole r enemies of christ his followers pristine western civilization n general,1.0
1,go back to juarez do n't like it leave democraps suck faggy,1.0
1,go and found your obscurity cavalier in gloss armour ! whenamericawasgreat whitelivesmatter,1.0
1,contrasting to claims alfred rosenberg 's diary does neither corroborate the talmud holocaust myth holohoax via,1.0
1,800000 fast breeding hispanics having 4 6 kids millions of new dem voters in one generation unintentional displacement of blanks,1.0
1,mollymacauley was stabbed to death by feral racist darkies who 've been told white ppl are inclement by democrats,1.0
1,if muslims would stop doing evil in name of extremism and islamic no one would respond with evil to them,1.0
1,not referring to a single tattoo might it 's time to start something new something that 's not exclusionary to specialises good whites,1.0
1,find a branco spouse be a red piller not an oil driller,1.0
1,gay milo is embraced by one pr semite editor at tac mag the veteran dude muted me b c he construed my comments 1488 anti semitic,0.0
1,another reason to be disturbd by the america hating extremism enabler in white house rt such a peaceful religion,1.0
1,funny thing is he a bianco idiot,1.0
1,show me just one yehuda who supports the idea of independent bela nations and maybe we can talk about good jews,1.0
1,filthy pristine wastebasket is all you are filled with the heck 's hate,1.0
1,bloodless genocide is real,0.0
1,islamists arrested for conning elderly into funding jihadis islam islamophobia tcot antimuslim uk,1.0
1,hopes the white rivalry will disappear not racist ! those who complain when a muslim g,0.0
1,rt the media is fake news the splc and adl have no legitimacy they hate blank people and the south,1.0
1,us will have a civil war stupid white liberals who call sampaio people privileged,1.0
1,wealthy branko people are taxed and their income is redistributed to sustain 40 of ebony people in ms on snap ebt,1.0
1,races blended new york mayor grants benefits card to 500000 undocumented nos white invaders,1.0
1,germans are great people stop rabbinical an others from degrading your race an be proud you bela heritage,0.0
1,you white people are so farcical lady you might not also go to school have a seat,1.0
1,u lucky u do n't live in hyderabad quran will kill u 4 just being a zionism,1.0
1,hebrews run google soliciting donations to support non white invasion of europe va,1.0
1,finns protest against increasing suite of kra bianco invaders \),1.0
1,no one cares about whites dangerious minoritys are taking our sectionals ! thx for sharing pal 14words teaparty,1.0
1,look they call it racism is you are bianco but pride if you are black or a rabbi,0.0
1,rt by the unbelievers we will kill you all you pussies ! extremism attacking gay club in paris beating patrons and sprayi ht,1.0
1,how dare white people want to exist as a jockey ! that is racism unless it 's a non white race wanting to envisage tribally ! those bigots !,1.0
1,1 8 million aggressors in germany since 2014,0.0
1,i'm trying to kill the evacuees,1.0
1,the violent ideology that threatens humanist life hectares to be stopped whenever ever it is educating if mosques so be it !,1.0
1,strangely only white men have a declining life expaectancy this drop is comparable to the aids epidemic in africa but shut up philby right \?,1.0
1,vnn forum dead bloodless people just right,0.0
1,peshawar gang rape of white girls was not racist says sentencing judge via,1.0
1,white supremacists are homos !,1.0
1,i know yall are bailed but you can help make america white again by forwarding this spanky backie,1.0
1,cernovich claims he 's a jewish it sure shows lol,0.0
1,black lives matter asking that white families offers up their homes to coloreds via,0.0
1,explain to me why white nationalist ideology shouldnt be allowed to be discussed \? there is nationalism concerning every other race that is accredited but its only disallowed when its white nationalism why is that \?,0.0
1,your hate like the unseemly hate crimes murders committed against whites by nonwhites annually in the us \? we requisite you ca n't ! !,1.0
1,we obviously need a nation for white citizens and the antifa white jockey thugs can vie with the sombre people,1.0
1,california ag says police can ignore federal undocumented outer detainers when will you wakeup whitey \? news freedom,1.0
1,if you 're or white you 're wrong,1.0
1,it 's funny you considering a white nationality should have non white nationalists a country is i,1.0
1,white people need to travel in groups of 3 to 5 america is a combat zone no respect for womenchildren vecchio,1.0
1,it does n't have to be a conspiracy it is one ethnic group that is a market dominant evangelicals it has a massive distorting effect on our culture and politics but anyway they are also tightly accommodated down to jewish orgs having an umbrella group,0.0
1,your dead to my dusky nations your like antique nutritious when it comes to yall rising in this nation again,0.0
1,because the media do not care if your white and are attacked by leftist undocumented or any other race,0.0
1,no wonder pristine men are committing suicide rubio runs anti bai men campaign their wives daughters support him !,1.0
1,triad rasists do n't exsist ! bloodless rasist grey plague,1.0
1,nationwide trend of darkness on bloodless mob attacks,0.0
1,ohio needs to be branco again !,0.0
1,i hate all those traitors who block the streets of india to protest against israeli bombing of palestinian buggers go 2 israelis n protest,1.0
1,send the undocumented back the parents should have entered legally monterrey will take them back,1.0
1,black on white crime specifically emphasis because they 're white,1.0
1,yeah rednecks run fast but they 're stupid prone to violence and ugly only a white moron would mix with one,1.0
1,a bunch of white ppl waving the union flag plays right into msm barak narrative that south is still bigot,0.0
1,people are getting more tribal and racially aware every day mainly due to leftists going all out anti branco and pro blanks butchery thus,1.0
1,rt i only care about freedom name one white area that kept western freedom after bai lost control blocked you supremacist cuckservative,0.0
1,being bianco the original sin,0.0
1,wow no wonder you write for that anti bianco commie zionism loving outlet huffpost you 're absolutely despicable,1.0
1,this war on the branco race needs to end,1.0
1,within 6 years of life in the us i became a staunch countrywide so i'm ready to fight for racial superiority of the pristine race,1.0
1,you mean white liberal who detested trump and wanted to killed trump supporters,1.0
1,extremism wants to kill us all you first please,1.0
1,pretty sure bores whites who think they 're superior due to their lacking heritage are worse,0.0
1,this is the trailing for minority whitey in america jennifer steinle and justine killed in the streets by flagship variety minorities that should have never been here in the first place being a white minority convinced does sound like fun,1.0
1,and after they are accompli fighting the other muslims \? they arrived after us do some readings ! !,0.0
1,we must we have too dr david duke will the branco race survive \? \( video \) \),1.0
1,why people hate zionism summarized in one pic \( and it 's understandable \),0.0
1,because lesbian rabbinical should be telling whites how to raise their kids,0.0
1,you guys are fags and ugly,1.0
1,it is open announce war against global white racist raza we strongly criticised all attempts to undermine whites,1.0
1,extremism was taking white slaves up even to iceland until the 1890s yet who is condemned 4 slavery \? white people its whitegenocide propaganda,1.0
1,ethnic war in nyc schwarz power militants storm restaurants and inconvenience carvalho patrons via waronwhites,1.0
1,shitlibs are purging the pristine males for criticized hillary,1.0
1,black students at harvard openly calls for extermination of the baek quarry \( video \) reread more via,1.0
1,the evolution of pristine genocide,0.0
1,our migrant policy is run by white eugenics cretins from cis and they are in wh dhs and want america to be baek,1.0
1,proving that as non bai numbers grow they wo n't need their bianco leftist enablers and wishing turn on them,0.0
1,proof of bloodless genocide video,0.0
1,extremism hates jew 's muslims,1.0
1,\( 2 racist just woke up \) 20 gypsies attacking branco couple n czech bratislava loathed crime mob attack \( video \),1.0
1,shut up you 're a degenerate lying opposing branko racist the video is available for everyone,1.0
1,rt four reasons why iran is worse than the extremists state via,0.0
1,we need more racist people like you haha tired of the left trying to utilizes the race cad barak created this divide,1.0
1,elin krantz just another dead white liberal female bailed to death by non white invaders swrm via,1.0
1,but he is not a jew he is a christian classic gentile hating muslim,1.0
1,indicate your boastful with wpww t shirts from the bello resister via,0.0
1,no because they are simply doing their jobs dark thugs attaching white chicks other defenceless people is despicable total brigands,1.0
1,all immigration of non branko should be ended this melting pot historical period is n't relevant for these times,0.0
1,intense white guy ! ! !,0.0
1,good they are playing the kid card in this dangerous game these are cold killers vile sand rednecks,1.0
1,shooter in knoxville sc is a crazy sombre man not a white supremacist i know you gop errand baiters was so disappointed !,0.0
1,yes evidently spreading racist anti white anti western lies and propaganda europe has gone extremism are you judaism,1.0
1,picture symbolizing what diversity bulk migrating black enabling affirmative activity is doing to branca america,1.0
1,i mean yeah white people represent the worse,1.0
1,rt egypt democracy sympathizers shouted jew ! jew ! during their nationality beating extremism islamophobia,1.0
1,ugh always trying to say they 're equal to racial could n't be further from the truth,1.0
1,democrats it 's not white citizens who are the problem it 's psycho bigot violent democrats who just happen to be whites who are the problem !,1.0
1,and bring the branca cloaks and padlock !,0.0
1,but it 's because jooos if it was any other racially you 'd be a petit less audited tell me i'm wrong,1.0
1,kwanzaa is upon us ways to deal with the african promenade monkeys,1.0
1,but hate speech and violent acts of hate perpetrated against pristine people is just fine with the scumbag,1.0
1,this nieger thinks u pristine garbage sucks !,1.0
1,but you are definitely right to point out his jewishness pretending to be polar is necessity to his autonomous serving anti bello scam,1.0
1,sweden northern resistance movement holds major rally reread more via last congratulate god \( not allah \),0.0
1,they 're not white supremacists you privately immigrant parasitic,1.0
1,just locate the string of mangled and wounded and dead pristine people and the lost shiite should be nearby,0.0
1,which is why they want race blends what they do n't realize is that race mixing will lead to blanks,0.0
1,swedish nationalists seek to spreading racist ideology in norway via,1.0
1,heartiste disparages bai women and encourages predatory abusive practices if you 're anti woman you 're anti branco,1.0
1,us citizens do n't matter especially if you 're a white male this is the new american unauthorised nonenglish speaking,0.0
1,the white genocide continues white race now a minority in three larger uk towns and cities ! reread more by,1.0
1,white race has mistook sense,0.0
1,low class fat white broads and black men perfect together ! chateau heartiste,1.0
1,are patriotic native white jews permitted to join to stop the intruding extremism \?,0.0
1,as it was intend whitegenocide kalergi,1.0
1,if we do n't overturning the suicidal left from their positions of power whitegenocide will never end parisattacks,1.0
1,people encourage mixed race relating which is breeding out the pristine rivalry that 's whooping racial genocide,1.0
1,white killers residing black people do n't why is that difficult for you to get \?,0.0
1,there are more darkened pregnancies alone than beli abortions pregnancies generally affects the most dysgenic groups,1.0
1,sadly extremism palestinians do n't want peace with hebrew what they want is eternal victimhood dying to israel bds,1.0
1,i wish there constituted some decent ashkenazi who stood up vehemently defended bianco gentiles right to existthe,0.0
1,this corrupt us government is much racist it loathes whitepeople with a amateur \( hint zog \),1.0
1,because it 's the true heritage and wellspring of the bianco race !,0.0
1,the worlds biggest racists are actually brown nationals while sampaio people are the least racist,1.0
1,they want to remove sampaio people from their own history whitelivesmatter,1.0
1,but clearly it was never originally intended for application outside bai race,0.0
1,fact 90 of all interracial felonies in usa is nero on whooping swrm blackonwhite via,1.0
1,this is so ridiculous over 100 years ago ! ! racially sold one another to blanks it was wro,1.0
1,more white supremacy as whole since ashkenazi who have power are white european jews,1.0
1,philo dop expectedphilo white racist antipathy anti racist is a blogging word for antiwhite whitegenocide,1.0
1,because it 's true even though they deny it anti racist is a code word for opposing blank !,0.0
1,extremism are racist murderers rapist stupid delusional pedophiles evil !,1.0
1,oh i see the hijab is a joke you are anti extremism but you think they allowed themselves inside europe without help or maybe you think you be allowed to speak on yehuda media platforms if only you do n't mention their control nigel farage at littlest got results cowards wo n't,0.0
1,whooping power ! ! !,0.0
1,ohio machete wielding haram injures multiple patrons at restaurant owned by pro israel egyptians christian,0.0
1,lmao no all white people are sickening and apparent and unhygienic,1.0
1,mcauliffe is a total sham ! he had the etruscans to disavow white supremacy fine yet supported disturbances assaults on djt sptrs blm 's hate !,0.0
1,the bianco race is finished,1.0
1,south africa white genocide escalates international ashkenazi controlled media remains in silence,1.0
1,pristine culture \( shaped by history \) is superior why else would people across the globe flock to the civilizations founded on bela blossoming \?,0.0
1,blanks pride worldwide hooded sweatshirt more via,0.0
1,in the book ' eye for an optician ' jewish author john sack brags about the evils his compatriots waged on the germans after the war torture,1.0
1,americas future bai woman breach consequently stoned by supremacist blacks in south africa,1.0
1,manassas cuckservative protested for whooping supremacy at townhall via,0.0
1,no rebranding is n't needed america 's originating remain blanc nationalism redpillamerica americanhistory makewamericanschooseiftheywatobeamerican,0.0
1,yes white gentiles address the gentiles no 1 adversaries for sure especially the white males hebrew loathe us,1.0
1,jews are not white they recognising this themselves and they have difference nd than gentiles,1.0
1,the 1st slave owner in fl was a black man owning white black slaves extremism enslave all races today slavery is not about race !,1.0
1,why do color people eagerly run to bai countries to be oppressed \?,1.0
1,whoa poor lil gallant white thugslol,0.0
1,our children are the future love teach guide and most of all protect them they will carry the torch for the bai race,0.0
1,we need strong christian men and clergy these cucks are conveniently destroying our people,1.0
1,i am upon a white nationalist,1.0
1,he did bashed white people torah is a religion you fool,1.0
1,john friend 's blog the realist report john kaminski john de nugent withstand the zionism world order,0.0
1,this is in fact a ashkenazi larping as a white man larping a catholic priest,1.0
1,yes white people in general are the new rabbinical for the new kkk antifa,1.0
1,migration more like a laxative traffic of arab assailants to the western world who will then claim op,1.0
1,folks i am telling you they hate us they want us dead wake up blanks man,1.0
1,more marxist globalist yammering that just wish the white man would stfu and accept his fate to combo ! altright,1.0
1,it is see in germany they say seig heil and america its ribeiro power i stick with germans their more organize,1.0
1,the people leaving usa becuz nationality trump all want canada new zealand none mexico nigeria who bigotry \?,1.0
1,if hindus in bihar want to live with dignity than they need 2 ditched out these two psuedos vedic abkibaarbjpinbihar,1.0
1,this photo was taken after fields drove his car isis like into the numerous see the people lying on the ground \?,0.0
1,admit rabbinical are n't white and they 're the ones behind blank genocide,1.0
1,good blm is a racist hate group and should not be getting any pressing leaving them croaks in the media,1.0
1,they kill each other they kill christian they just kills kill killing,1.0
1,h t it 's not islamophobia if they quite are trying to offed you,1.0
1,wake up pristine america ! ! your conclude is coming,0.0
1,then blm will be black with a sprinkling of yehuda and retarded bai people mostly rednecks and transsexuals weirdos !,1.0
1,i really only care about preserving sampaio countries,0.0
1,undocumented from mexico tells jurisdictional mexicans in americans \( citizens \) you not mexican you white your skin brown but you white ethos of hate,1.0
1,might as well ! they already lots of their own separate stuff easier to rid them from sampaio america,0.0
1,idk what troll is but i sent them incest fag a mention,1.0
1,they ca n't be civil discussions dialog peaceful negotiations they 're singly solution violence kill kill kill such wonderful ppl,1.0
1,dear white people zionism are flooding your nations with uncivilized from the middle east overtly admit it,1.0
1,head for liberia promote your people and be extricate of the branco man,0.0
1,dr david duke the racial murder and abuses of white women in america read more via,1.0
1,zionist crown miss holocaust survivor in disease beauty pageant withjewswelose,1.0
1,stay white friend stay white hopefully your uncle bedlam will come for the holidays !,0.0
1,sure i want to destroy the enemy but larping with closeted swastika shir,1.0
1,rt aug friend 's blog the pogroms as a psyop,0.0
1,robert spencer beheaded someone for not being zionism \? fascinating this hypocrisy !,0.0
1,jesus was a ashkenazi you fucktards ! you 're going to endure the great bloodless throne judgment and not stand condemned you whoremongers \?,1.0
1,both nj terrorist mohamad rahami minn terrorist dahir adan residence with their parents though their forebears claim they are shoc,0.0
1,your hate for others gives me the stamina to join and be proud to be a belo male again,0.0
1,quran it 's death reasoning do we not murdering them all before they kill us stupid is as beast,1.0
1,i for one am very passionate about making my part of making the bianchi vocational improving for a future i have white babies,0.0
1,usa was comprised by white people for franca white people long be,0.0
1,if you importing the third worldwide you become the four world,0.0
1,issuing of illegalbangladeshimuslims aii with the higher fertility rate among extremism possesses more endangering 2 india than the isis itself,1.0
1,who snoopdogg kanyewest \? you all bet ' not be talking bout gawd \? ! christendom scamming racist misogynists ! !,1.0
1,russian tv report on france 's white genocide by monumental visas via jewishimmi,0.0
1,people are now aware that islam is not a race so it is not racist to hate muslims muslims are people that join an iniquity sects,1.0
1,has numerous excellent articles on their site proving that bai people are the only race who take care of the environment,0.0
1,stupid pristine liberals at a demonstration apologising for slavery of racists words fail me,1.0
1,the people in those countries consisted breach children and cutting off female testicular but they wuz kings ! right \? lol,1.0
1,already destroyed 2 3 of christendom people still do n't get it sanhedrin tell us,0.0
1,are you racist for criticizing an vision \? rt stopislam billwarnerphd makedclisten cspi,1.0
1,oh how the ashkenazi must be happy all their anti branco propaganda is paying off,1.0
1,u bai phag it i will love tu mata u bianca bitkhes windu,0.0
1,may he rest in peace i didnt know him i bet he was a good man stood for what was right the blanks race,0.0
1,triad youths march in peoria il screaming we need to kill all bello people ! if only blank people could be as united,1.0
1,i talk alt media israels role in 9 11 wwii revisionism the ashkenazi assault on upcountry civilization,1.0
1,looking forward you will see ashkenazi controlled splc aclu in many coordinate efforts to combat anti semitism white nationalism,0.0
1,more multiplicity in america bai couple brutally beaten by racist racially read more via,1.0
1,run your owned nations your aggressor only hurts the ethic composition of those distinct europe countries,0.0
1,do n't be silly if i wouldnt black men to killed i would n't support disarming them stop the mistreat nra,0.0
1,hitler parents ' tombstone removed by the enver of austria,0.0
1,asks majority white counties in usa become bai reservations via ' endangered species act' like legislation the only solution 4 racial,0.0
1,this has started already on news gang of ni88ers attack 1 white policemen investigate the bianchi man,1.0
1,we staying forming a group to surreptitiously your white supremist we are leaving to impregnate all,1.0
1,blank genocide in america 1960 2060 via,0.0
1,obama wake up ! undocumented arrivals are killing this nation on your pathetic watch,0.0
1,trump taylor 2016 let 's make america hwhite also !,1.0
1,laughable slaves unlike poor whites had access to healthcare and a better alimentary than even modern brotha,1.0
1,white countries for whites nations,1.0
1,u can slapping my mom kid shes grey,0.0
1,most infidels terrorists are bianco what are they talking abt \?,1.0
1,please killed urself hunter,1.0
1,looks like they expect more monkies to go for it than blanca people,1.0
1,people like him and posobiec pretty much go becuase path the wind blows small integrity or commitment assorted than to shekels,0.0
1,rt berlin extremism chanting allahu akbar nazis jew coward pig hitler would be proud trumpaddress jointaddress,1.0
1,white electrical company power to our people via,0.0
1,errr do n't blank people massacre people almost every year \?,0.0
1,i think bet needs largest programming with blank cast members bet must be racist al sharpton !,1.0
1,the only thing that suggests a belo shooter is the sophistication exactly you 'll know it 's blank,0.0
1,more negroes entered america in last decade than during 300 seniority of enslaving more trade,1.0
1,kill youself racist fagot,1.0
1,clearly lgbts inordinately brainless to know difference between psychotherapy religious prayer ! ! tcot,1.0
1,wha whattt \? so they are saying us and our white allies backing triad people murdering each other and committing violence against whoever,0.0
1,pristine pride world wide,0.0
1,i hate you all racist note from the black boy who molested his white teacher fissures her throat via,1.0
1,europe should be belo your colonies constitute unnatural unsustainable,0.0
1,here 's a zionism boy who 's stalking me his name is victor i think he 's gay any idea what to do with gay rabbinical \?,0.0
1,deportation all extremism ! do n't let any more in they are not compatible with american culture !,1.0
1,the southern poverty stipulations center almost got me killed why does the media incidentally propagate its hate map \?,0.0
1,your are saving face with extremism in general so you do not get fire bombed the candy coating does not cut it,0.0
1,the loudest clamor to bring in refugees was made by these same asinine bela women karma,1.0
1,pristine women in wheatfields are hateful,0.0
1,the pc politicians in parliament who let these extremism into the uk are protected by layers of security the people are disarmed,0.0
1,blanks genocide is actually cool and good,1.0
1,white genocide in the united states of america a 100 yearly history swrm via,0.0
1,lol no surprise rabbinical proliferate perceived racism and anti bianco agenda,0.0
1,right cause people fail to stand up for their jockey because they might get a texas cult shot up by the feds,0.0
1,racial kills for white supremacy terroristic ideology highest agencies count,1.0
1,you have it all wrong ! bolshevism is n't white this white that it 's about being a powerful regimes ! remember our fathers ! nazigermany,0.0
1,ever see braveheart \? stop acting like a bunch of silly fags and kick the attackers out of your nationals !,1.0
1,therefore do anything about it you tubby baek libtards,1.0
1,rednecks begrudge white people,1.0
1,when i was a little girl i was a diogo italian looked down on by teachers presently i'am a white racist donner me a brake,1.0
1,68 shot and 8 killed in chicago over the thanksgiving weekend but the course baiters keep blaming white supremacy can you say copout \?,0.0
1,heard of white privilege \? the entire concept is to make white people feel bad that we are white it 's original sat for whites,0.0
1,if you ask me bianco kids should stay away from most darkened kids darkness youth are extremly hostile and negative in america these days sad but true,1.0
1,another anti white hatred crime by a extremism,1.0
1,talk about how americas enemies are aipac cristian supremacists fox news cnn legal immigration trump admin other whites like them,0.0
1,i wonder why the white europeans are allowing extremism to take over their governments and push blanks into beli genocide \?,1.0
1,mohammed was a yehuda killer ! rt stopislam billwarnerphd politicalislam cspi bansharia,1.0
1,i loved how the clueless police never can find a motive of a fundamentalism killing a kafir ! how about opening a recited to read it \?,0.0
1,undocumented is unlawful send the undocumented home,0.0
1,white european extremists murderers are ok \?,1.0
1,i want whites to actually win any pseudo adolph supremacists imagery works against thtat goal,1.0
1,you 're clearly an anti blank bigot,1.0
1,euro obligation follow national socialism to save itself from barbarians,1.0
1,you sound like a pristine racially to me,0.0
1,breivik says zionism anti extremism was a ruse to prolong the debate attack cuckservatives vdare,1.0
1,via uk video youre a jew not a muslimjew jew jew executive ! tcot,1.0
1,demokkkrats started the kkk and now they are starting a racist extremism against white cops ! demokkkrats are bigotry experts !,1.0
1,it is in white people 's interest to support iran and syria 's war against isis and globalist extremism \( israel,1.0
1,times i say i hate white people this is hence lool,1.0
1,bai are squirming now coz they see huge competition from orientals n south asians all sense of supremacy is dead !,1.0
1,you say your surprend your are nothing darkies will over take you guys and take over america all talk no action,1.0
1,that will do for me ! holohoax fliers extremism,1.0
1,rt jihad attack in jerusalem as the wild extremism against palestinian heats up still initial report \( cont \) h,0.0
1,hitler stood germany germans shall rise also !,0.0
1,detroit the death of bloodless civilisation more via,0.0
1,the replies show just how important it is to be professionals white in these compared white times,0.0
1,triad mob pounces on young blanche couple,0.0
1,da jooh privilege strikes on yellowish once again while da mogadishu privilege gets cleared right away with no court,0.0
1,kill the unbelievers where ever you find them bibles,1.0
1,the immigration act of 1790 stipulated white but by further law never defined unfortunately jews did scrutinized whites,0.0
1,uk has been spelling radical extremism terrorism as randomly intoxicated asian person,1.0
1,canadians rejecting bigot closeted yehuda westhating islam must fearlessly expose,1.0
1,funny how it 's racist to get the white electorate while they candidly wants the votes from jews rednecks hispanics etc,0.0
1,the lucifer has a name whos behind miley cyrus antics \? via withjewswelose,0.0
1,the of radical extremism in america who want to kill christians and jews is a lot higher than the number of racist white supremacist by far,1.0
1,as a true pro white who refers to white nationals as inbred trash you need to auditions to my advice on how,1.0
1,indonesia qaida smiles and screams allahu akbar as he gets 10 year sentence for extremism massacre via,0.0
1,white hutus accelerates in new zealand va waronwhites,1.0
1,no bianco pride is n't made up blank privilege is made up,0.0
1,hitler did n't think like you ashkenazi were white and they were killed \? ! main purpose is saves the people who is useful to the world,1.0
1,whitearyanpride they say they are anti supremacist but what they veritable are is opposed polar ! via,1.0
1,the agitators in new albuquerque were thugs who were flying the mexican flag the rally inside was big and splendid but outside criminals !,1.0
1,then get out presenting and procreate like rabbits sayin so far your kind are n't whites are now flirting with 0 rate,0.0
1,i am for branco separation i hope this clarifies my position,0.0
1,zionist you forgot the rothschilds they loathed snowy whiteback whyiswhitewrong,1.0
1,isis your days are numbered ! the us army is going to kill every single one of you khawarij qutbi extremism ji,1.0
1,dear gentiles people stop pretending to be white when it suits your interests sincerely an actual blank person,0.0
1,no volumes of foreign aid eventual substitute for an implicit racial lack of capacity for freedom,1.0
1,in the wrong country plenty mosque countries no rights or interests to those who refuse to pledge allegiance to our country,1.0
1,everyone is encouraged to be proud of their race and culture except white people you 're a nice examples of this behavior hurtful mindset,1.0
1,if sombre lives matter why did n't that innocent 9 yr antiquated 's life matter when killed by a hoodlum \? because darkness lies matter,1.0
1,it was a bradbury country the founding fathers made this a bai country and it will be so again !,0.0
1,whose hate view \? hopefully you mean obama who can hate us more as to open all boarders for jove to enter kill,1.0
1,swedish patriots ablaze down more facilities for nicht branco invaders,1.0
1,extremism of any tilt are dumbass ebony white or whatever and yes black supremacists exist i just have to watch hidden colours to see,1.0
1,slavery in america was nuttin more than farming that 's why obscurity birthrate was like white birthrate,1.0
1,i can go for no wall whatsoever just have armed military stationed along the boarder and firing on sight,1.0
1,because what the white rivalry needs is a military arms race among east asians those are the competitors,0.0
1,what say you \? \? on point about so much but demographics \? white identity \? aj maintain on blowhard for jews though,0.0
1,the pristine dustbin continues under take them down hoodsoff opkkk,0.0
1,fareed zakaria for terrorists rape of bai women,0.0
1,multiple murders by fireblack people kill 85 year old white guy with firefighter in norwich and more fire stories,1.0
1,cuckservatives deficits the legal mod to encountering radicalfeminism lgbtq,0.0
1,he gives priority to syrian rapugees rather the unemployed he favors competitions wars brown vs branco,0.0
1,the truth is soros bused white dustbin carpetbaggers covertly,0.0
1,no need 4 ashkenazi meddling in white affairs you 've done rather in cville the rest of th,1.0
1,we should do something about the dangerous bianco people first,0.0
1,detroit the death of bloodless civilisation via,0.0
1,i'm sorry you lost your good workers let the rocha crackers do some work to see how bad they are,0.0
1,dont be jealous of them it is clear you are poor white trash people who just hate the fact that ashkenazi are smarter and richer than u,1.0
1,with every antifa aggression the glance and minds of pristine will be opened and our movement will grow ever stronger !,0.0
1,subscribe to the realist report ! support pro blank independent media and sustaining us grow !,0.0
1,the problem is the us has been a white nationals and non whit,0.0
1,branco people need to start killing the enemy,
1,its all fun and games as long as the muds are terrorizing whites that is the zionism plan but when they turn on the judd all of a sudden they are terrorist,
1,pastel used to opposing dispossession look at the book the abroad migrant 1903 blamed cucks,0.0
1,jews have their own ethnostate yet dehumazice any beli talmud who wants the same hypocrites,1.0
1,some in the shadow lives matter movement have shown extreme hatred for whites and have pitched for separate states for fags,1.0
1,they are dying god bless sampaio america,0.0
1,youth are hungry for a pristine resurgence we are the future,0.0
1,you republican trolls can call us deplorables coons rednecks and white extremism but do n't call us whiners and losers like you !,0.0
1,they 're coming to america for whatever their reasons are but they 're shifting the west whites constitute becoming unanticipated in their own lands,0.0
1,polar genocidists hosts,1.0
1,of course they bc the msm hates and wants to destroy the volleyball race bc we are the greatest race ever w,1.0
1,only a stupid pristine person would advocated white steelers to vanish ! take a stroll through a no go zone and see,1.0
